"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"SEED","Origin Agritech Limited","5.5965","$1.31M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/seed",
"OBNK","Origin Bancorp, Inc.","34.4","$816.86M","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/obnk",
"OESX","Orion Energy Systems, Inc.","2.77","$82M","2015","Consumer Durables","Building Products","https://www.nasdaq.com/symbol/oesx",
"OEC","Orion Engineered Carbons S.A","19.17","$1.14B","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/oec",
"ORN","Orion Group Holdings, Inc.","2.25","$65.41M","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/orn",
"ORIT","Oritani Financial Corp.","16.42","$740.26M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/orit",
"IX","Orix Corp Ads","73.7","$18.87B","n/a","Finance","Diversified Financial Services","https://www.nasdaq.com/symbol/ix",
"ORA","Ormat Technologies, Inc.","62.42","$3.17B","2004","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ora",
"ORRF","Orrstown Financial Services Inc","21.42","$203.1M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/orrf",
"OFIX","Orthofix Medical Inc. ","52.82","$1.01B","1992","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/ofix",
"KIDS","OrthoPediatrics Corp.","43.25","$645.45M","2017","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/kids",
"OSK","Oshkosh Corporation","79.99","$5.59B","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/osk",
"OSIS","OSI Systems, Inc.","113.45","$2.05B","1997","Technology","Semiconductors","https://www.nasdaq.com/symbol/osis",
"OR","Osisko Gold Royalties Ltd","10.91","$1.69B","2016","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/or",
"OSMT","Osmotica Pharmaceuticals plc","3.29","$172.79M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/osmt",
"OSN","Ossen Innovation Co., Ltd.","2.1","$13.85M","2010","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/osn",
"OTEL","Otelco Inc.","15.96","$54.44M","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/otel",
"OTIC","Otonomy, Inc.","2.58","$79.17M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/otic",
"OTTW","Ottawa Bancorp, Inc.","13.05","$43.41M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ottw",
