"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FEP","First Trust Europe AlphaDEX Fund","34.69","$582.79M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fep",
"FEUZ","First Trust Eurozone AlphaDEX ETF","37.57","$52.6M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/feuz",
"FGM","First Trust Germany AlphaDEX Fund","41.38","$146.9M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fgm",
"FTGC","First Trust Global Tactical Commodity Strategy Fund","18.21","$160.31M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftgc",
"FTLB","First Trust Hedged BuyWrite Income ETF","22.1533","$8.86M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftlb",
"FSD","First Trust High Income Long Short Fund","14.73","$509.84M","2010","n/a","n/a","https://www.nasdaq.com/symbol/fsd",
"HYLS","First Trust High Yield Long/Short ETF","48.3","$1.23B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hyls",
"FHK","First Trust Hong Kong AlphaDEX Fund","35.6675","$3.57M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fhk",
"NFTY","First Trust India Nifty 50 Equal Weight ETF","36.851","$3.69M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nfty",
"FTAG","First Trust Indxx Global Agriculture ETF","22.59","$3.16M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftag",
"FTRI","First Trust Indxx Global Natural Resources Income ETF","12.04","$8.43M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftri",
"LEGR","First Trust Indxx Innovative Transaction & Process ETF","29.61","$41.45M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/legr",
"NXTG","First Trust Indxx NextG ETF","49.02","$125M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nxtg",
"FPF","First Trust Intermediate Duration Preferred & Income Fund","22.78","$1.38B","2013","n/a","n/a","https://www.nasdaq.com/symbol/fpf",
"FPXI","First Trust International Equity Opportunities ETF","36.05","$21.63M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fpxi",
"FPXE","First Trust IPOX Europe Equity Opportunities ETF","20.11","$2.01M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fpxe",
"FJP","First Trust Japan AlphaDEX Fund","48.085","$120.21M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fjp",
"FEX","First Trust Large Cap Core AlphaDEX Fund","60.72","$1.43B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fex",
"FTC","First Trust Large Cap Growth AlphaDEX Fund","70.3297","$1.02B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftc",
"RNLC","First Trust Large Cap US Equity Select ETF","22.57","$20.31M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnlc",
"FTA","First Trust Large Cap Value AlphaDEX Fund","51.18","$1.14B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fta",
"FLN","First Trust Latin America AlphaDEX Fund","20.26","$15.2M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fln",
"LMBS","First Trust Low Duration Opportunities ETF","51.57","$2.94B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/lmbs",
"LDSF","First Trust Low Duration Strategic Focus ETF","20.4495","$24.54M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ldsf",
"FMB","First Trust Managed Municipal ETF","54.68","$806.53M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fmb",
"FMK","First Trust Mega Cap AlphaDEX Fund","35.725","$25.01M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fmk",
"FNX","First Trust Mid Cap Core AlphaDEX Fund","68.58","$908.69M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fnx",
"FNY","First Trust Mid Cap Growth AlphaDEX Fund","45.93","$261.8M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fny",
"RNMC","First Trust Mid Cap US Equity Select ETF","21.85","$12.02M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnmc",
"FNK","First Trust Mid Cap Value AlphaDEX Fund","33.8963","$52.54M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fnk",
"FEI           ","First Trust MLP and Energy Income Fund","11.62","$546.22M","2012","n/a","n/a","https://www.nasdaq.com/symbol/fei",
"FAD","First Trust Multi Cap Growth AlphaDEX Fund","74.87","$187.18M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fad",
