"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"HSDT","Helius Medical Technologies, Inc.","2.73","$63.82M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/hsdt",
"HLX","Helix Energy Solutions Group, Inc.","8.27","$1.23B","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/hlx",
"HP","Helmerich & Payne, Inc.","51.07","$5.59B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hp",
"HMTV","Hemisphere Media Group, Inc.","12.84","$505.95M","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/hmtv",
"HEB","Hemispherx BioPharma, Inc.","4.03","$8.87M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/heb",
"HNNA","Hennessy Advisors, Inc.","9.7584","$73.16M","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/hnna",
"HCAC","Hennessy Capital Acquisition Corp. IV","9.9","$297.15M","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hcac",
"HCACU","Hennessy Capital Acquisition Corp. IV","10.33","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hcacu",
"HCACW","Hennessy Capital Acquisition Corp. IV","0.57","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hcacw",
"HSIC","Henry Schein, Inc.","70.94","$10.58B","1995","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/hsic",
"HLF","Herbalife Nutrition Ltd.","41.25","$6.23B","2004","Health Care","Other Pharmaceuticals","https://www.nasdaq.com/symbol/hlf",
"HRI","Herc Holdings Inc.","44.05","$1.26B","2016","n/a","n/a","https://www.nasdaq.com/symbol/hri",
"HCXY","Hercules Capital, Inc.","25.63","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/hcxy",
"HCXZ","Hercules Capital, Inc.","25","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/hcxz",
"HTGC","Hercules Capital, Inc.","12.72","$1.33B","2012","n/a","n/a","https://www.nasdaq.com/symbol/htgc",
"HTBK","Heritage Commerce Corp","12.13","$525.76M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/htbk",
"HFWA","Heritage Financial Corporation","29.68","$1.1B","n/a","Finance","Banks","https://www.nasdaq.com/symbol/hfwa",
"HRTG","Heritage Insurance Holdings, Inc.","15.02","$450.8M","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/hrtg",
"HCCI","Heritage-Crystal Clean, Inc.","26.44","$611.44M","2008","Basic Industries","Miscellaneous","https://www.nasdaq.com/symbol/hcci",
"MLHR","Herman Miller, Inc.","38.12","$2.24B","n/a","Consumer Durables","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/mlhr",
"PSV","Hermitage Offshore Services Ltd.","2.695","$50.51M","2014","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/psv",
"HRTX","Heron Therapeutics, Inc.  ","18.31","$1.45B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/hrtx",
"HT","Hersha Hospitality Trust","17.04","$668.19M","1999","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ht",
"HT^C","Hersha Hospitality Trust","25.4","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ht^c",
"HT^D","Hersha Hospitality Trust","24.35","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ht^d",
"HT^E","Hersha Hospitality Trust","24.37","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ht^e",
