"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"BRSS","Global Brass and Copper Holdings, Inc.","43.64","$958.02M","2013","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/brss",
"CO","Global Cord Blood Corporation","5.35","$650.3M","n/a","Finance","Business Services","https://www.nasdaq.com/symbol/co",
"ENT","Global Eagle Entertainment Inc.","0.84","$77.59M","2011","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/ent",
"GBLI","Global Indemnity Limited","29.68","$422.85M","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/gbli",
"GBLIL","Global Indemnity Limited","26.11","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/gblil",
"GBLIZ","Global Indemnity Limited","25.66","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/gbliz",
"GMRE","Global Medical REIT Inc.","11.3","$390.47M","2016","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/gmre",
"GMRE^A","Global Medical REIT Inc.","26.4129","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gmre^a",
"GNL","Global Net Lease, Inc.","20.05","$1.68B","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/gnl",
"GNL^A","Global Net Lease, Inc.","25.58","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gnl^a",
"GLP","Global Partners LP","20.04","$681.27M","2005","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/glp",
"GLP^A","Global Partners LP","26.052","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/glp^a",
"GPN","Global Payments Inc.","160.9","$25.21B","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/gpn",
"SELF","Global Self Storage, Inc.","3.99","$30.86M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/self",
"GSL","Global Ship Lease, Inc.","7.4","$75.43M","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/gsl",
"GSL^B","Global Ship Lease, Inc.","22.35","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gsl^b",
"GWRS","Global Water Resources, Inc.","10.33","$221.8M","2016","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/gwrs",
"DRIV","Global X Autonomous & Electric Vehicles ETF","13.1725","$14.49M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/driv",
"CLOU","Global X Cloud Computing ETF","16.1198","$377.21M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/clou",
"KRMA","Global X Conscious Companies ETF","21.96","$64.78M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/krma",
"DAX","Global X DAX Germany ETF","26.94","$16.16M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dax",
"EBIZ","Global X E-commerce ETF","18.4537","$2.77M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ebiz",
"FINX","Global X FinTech ETF","29.39","$393.85M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/finx",
"CHIC","Global X Funds Global X MSCI China Communication Services ETF","23.64","$23.64M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/chic",
"AIQ","Global X Future Analytics Tech ETF","16.18","$42.89M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aiq",
"GNOM","Global X Genomics & Biotechnology ETF","14.9601","$4.49M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gnom",
"BFIT","Global X Health & Wellness Thematic ETF","19.99","$17.99M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bfit",
"SNSR","Global X Internet of Things ETF","19.61","$88.24M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/snsr",
"LNGR","Global X Longevity Thematic ETF","21.4035","$17.12M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/lngr",
"MILN","Global X Millennials Thematic ETF","24.985","$52.46M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/miln",
"EFAS","Global X MSCI SuperDividend EAFE ETF","15.82","$7.12M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/efas",
"QYLD","Global X NASDAQ-100 Covered Call ETF","23.05","$568.28M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qyld",
"BOTZ","Global X Robotics & Artificial Intelligence ETF","20.32","$1.55B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/botz",
"CATH","Global X S&P 500 Catholic Values ETF","35.9401","$258.79M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cath",
"SOCL","Global X Social Media ETF","32.17","$133.51M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/socl",
"ALTY","Global X SuperDividend Alternatives ETF","14.9","$21.6M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/alty",
"SRET","Global X SuperDividend REIT ETF","14.93","$230.63M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sret",
"YLCO","Global X YieldCo & Renewable Energy Income ETF","13.32","$18.65M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ylco",
"GSB","GlobalSCAPE, Inc.","9.87","$169.95M","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/gsb",
"GSAT","Globalstar, Inc.","0.57","$826.57M","2006","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/gsat",
"GLOB","Globant S.A.","102.14","$3.72B","2014","Technology","EDP Services","https://www.nasdaq.com/symbol/glob",
"GLBS","Globus Maritime Limited","2.33","$10.12M","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/glbs",
"GMED","Globus Medical, Inc.","42.24","$4.18B","2012","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/gmed",
"GLOW","Glowpoint, Inc.","0.85","$4.33M","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/glow",
"GLUU","Glu Mobile Inc.","7.35","$1.07B","2007","Technology","EDP Services","https://www.nasdaq.com/symbol/gluu",
"GLYC","GlycoMimetics, Inc.","11.48","$495.72M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/glyc",
"GMS","GMS Inc.","18.68","$754.2M","2016","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/gms",
"GNC","GNC Holdings, Inc.","1.48","$124.27M","2011","Consumer Non-Durables","Food Chains","https://www.nasdaq.com/symbol/gnc",
"GDDY","GoDaddy Inc.","72.34","$12.82B","2015","Technology","EDP Services","https://www.nasdaq.com/symbol/gddy",
"GOGO","Gogo Inc.","4.58","$402.11M","2013","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/gogo",
"GOL","Gol Linhas Aereas Inteligentes S.A.","17.04","$2.98B","2004","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/gol",
"GLNG","Golar LNG Limited","16.9","$1.71B","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/glng",
"GMLP","Golar LNG Partners LP","11.14","$789.73M","2011","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/gmlp",
"GMLPP","Golar LNG Partners LP","24.84","$137.12M","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/gmlpp",
"GFI","Gold Fields Limited","5.19","$4.3B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gfi",
"GORO","Gold Resource Corporation","3.08","$192.22M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/goro",
"GSV","Gold Standard Ventures Corporation","1.06","$275.65M","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/gsv",
"DNJR","GOLDEN BULL LIMITED","3.7","$55.13M","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/dnjr",
"GDEN","Golden Entertainment, Inc.","13.88","$385.18M","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/gden",
"AUMN","Golden Minerals Company","0.257","$24.99M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/aumn",
"GOGL","Golden Ocean Group Limited","5.06","$726.5M","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/gogl",
"GSS","Golden Star Resources, Ltd","3.51","$382.12M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gss",
"GV","Goldfield Corporation (The)","2.39","$58.61M","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/gv",
"GSBD","Goldman Sachs BDC, Inc.","20.18","$813.3M","2015","n/a","n/a","https://www.nasdaq.com/symbol/gsbd",
"GS","Goldman Sachs Group, Inc. (The)","195.64","$71.57B","1999","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/gs",
"GS^A","Goldman Sachs Group, Inc. (The)","19.31","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gs^a",
"GS^B.CL","Goldman Sachs Group, Inc. (The)","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gs^b.cl",
"GS^C","Goldman Sachs Group, Inc. (The)","20.3064","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gs^c",
"GS^D","Goldman Sachs Group, Inc. (The)","20.05","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gs^d",
"GS^J","Goldman Sachs Group, Inc. (The)","26.23","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gs^j",
"GS^K","Goldman Sachs Group, Inc. (The)","27.85","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gs^k",
"GS^N","Goldman Sachs Group, Inc. (The)","27.03","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gs^n",
"GER","Goldman Sachs MLP Energy Renaissance Fund","5.11","$406.08M","1986","n/a","n/a","https://www.nasdaq.com/symbol/ger",
"GMZ","Goldman Sachs MLP Income Opportunities Fund","7.52","$334.06M","2013","n/a","n/a","https://www.nasdaq.com/symbol/gmz",
"GBDC","Golub Capital BDC, Inc.","17.67","$1.07B","2010","n/a","n/a","https://www.nasdaq.com/symbol/gbdc",
"GTIM","Good Times Restaurants Inc.","1.86","$23.29M","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/gtim",
"GDP","Goodrich Petroleum Corporation","10.8","$131.25M","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/gdp",
"GSHD","Goosehead Insurance, Inc.","42.76","$1.55B","2018","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/gshd",
"GPRO","GoPro, Inc.","5.97","$917.92M","2014","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/gpro",
"GPAQ","Gordon Pointe Acquisition Corp.","10.38","$162.19M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/gpaq",
"GPAQU","Gordon Pointe Acquisition Corp.","10.65","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/gpaqu",
"GPAQW","Gordon Pointe Acquisition Corp.","0.4","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/gpaqw",
